frame,x,y,manual
0,1032.00,552.00,True
1,1032.00,552.00,False
2,1030.00,548.00,False
3,1030.00,545.00,False
4,1030.00,542.00,False
5,1030.00,538.00,False
6,1030.00,535.00,False
7,1030.00,531.00,False
8,1029.00,528.00,False
9,1029.00,525.00,False
10,1029.00,522.00,False
11,1029.00,519.00,False
12,1029.00,515.00,False
13,1029.00,512.00,False
14,1030.00,509.00,False
15,1029.00,505.00,False
16,1030.00,501.00,False
17,1029.00,497.00,False
18,1030.00,493.00,False
19,1030.00,489.00,False
20,1029.00,486.00,False
21,1029.00,482.00,False
22,1029.00,478.00,False
23,1029.00,474.00,False
24,1029.00,470.00,False
25,1029.00,466.00,False
26,1029.00,462.00,False
27,1029.00,458.00,False
28,1028.00,454.00,False
29,1028.00,450.00,False
30,1028.00,445.00,False
31,1027.00,441.00,False
32,1027.00,436.00,False
33,1027.00,432.00,False
34,1026.00,427.00,False
35,1026.00,422.00,False
36,1025.00,417.00,False
37,1025.00,412.00,False
38,1024.00,407.00,False
39,1024.00,402.00,False
40,1023.00,396.00,False
41,1023.00,391.00,False
42,1022.00,385.00,False
43,1022.00,380.00,False
44,1021.00,374.00,False
45,1021.00,368.00,False
46,1020.00,362.00,False
47,1019.00,356.00,False
48,1019.00,349.00,False
49,1018.00,344.00,False
50,1018.00,337.00,False
51,1017.00,331.00,False
52,1016.00,324.00,False
53,1015.00,318.00,False
54,1013.00,312.00,False
55,1012.00,305.00,False
56,1012.00,298.00,False
57,1011.00,291.00,False
58,1011.00,284.00,False
59,1009.00,277.00,False
60,1009.00,270.00,False
61,1007.00,263.00,False
62,1006.00,256.00,False
63,1005.00,248.00,False
64,1004.00,241.00,False
65,1003.00,233.00,False
66,1002.00,225.00,False
67,1002.00,217.00,False
68,1001.00,209.00,False
69,1000.00,201.00,False
70,999.00,193.00,False
71,998.00,184.00,False
72,997.00,175.00,False
73,997.00,166.00,False
74,996.00,157.00,False
75,996.00,148.00,False
76,995.00,139.00,False
77,994.00,131.00,False
78,993.00,122.00,False
79,992.00,114.00,False
80,991.00,106.00,False
81,990.00,98.00,False
82,989.00,91.00,False
83,989.00,83.00,False
84,987.00,75.00,False
85,987.00,67.00,False
86,986.00,59.00,False
87,986.00,51.00,False
88,985.00,43.00,False
89,984.00,35.00,False
90,983.00,27.00,False
91,983.00,19.00,False
