frame,x,y,manual
0,441.00,770.00,True
1,441.00,770.00,False
2,440.00,765.00,False
3,440.00,756.00,False
4,441.00,749.00,False
5,441.00,745.00,False
6,444.00,737.00,False
7,447.00,730.00,False
8,448.00,726.00,False
9,451.00,719.00,False
10,453.00,712.00,False
11,454.00,709.00,False
12,457.00,703.00,False
13,459.00,699.00,False
14,460.00,696.00,False
15,463.00,693.00,False
16,465.00,691.00,False
17,467.00,690.00,False
18,470.00,690.00,False
19,473.00,690.00,False
20,474.00,691.00,False
21,477.00,693.00,False
22,480.00,696.00,False
23,482.00,698.00,False
24,486.00,703.00,False
25,490.00,708.00,False
26,491.00,711.00,False
27,495.00,718.00,False
28,498.00,724.00,False
29,500.00,728.00,False
30,506.00,735.00,False
31,509.00,744.00,False
32,512.00,748.00,False
33,517.00,756.00,False
34,523.00,762.00,False
35,527.00,767.00,False
36,533.00,773.00,False
37,540.00,781.00,False
38,543.00,784.00,False
39,550.00,791.00,False
40,556.00,799.00,False
41,559.00,802.00,False
42,564.00,809.00,False
43,570.00,816.00,False
44,572.00,819.00,False
45,575.00,825.00,False
46,577.00,831.00,False
47,578.00,835.00,False
48,577.00,842.00,False
49,576.00,850.00,False
50,574.00,853.00,False
51,571.00,861.00,False
52,567.00,870.00,False
53,564.00,874.00,False
54,558.00,880.00,False
55,557.00,888.00,False
56,560.00,891.00,False
57,557.00,895.00,False
58,554.00,900.00,False
59,556.00,902.00,False
60,553.00,903.00,False
61,550.00,905.00,False
62,551.00,905.00,False
63,548.00,905.00,False
64,544.00,904.00,False
65,545.00,903.00,False
66,541.00,900.00,False
67,536.00,896.00,False
68,537.00,893.00,False
69,532.00,887.00,False
70,527.00,881.00,False
71,528.00,878.00,False
72,523.00,870.00,False
73,518.00,864.00,False
74,519.00,860.00,False
75,514.00,853.00,False
76,511.00,847.00,False
77,512.00,844.00,False
78,508.00,838.00,False
79,505.00,833.00,False
80,506.00,831.00,False
81,504.00,827.00,False
82,501.00,825.00,False
83,504.00,824.00,False
84,503.00,823.00,False
85,502.00,822.00,False
86,505.00,823.00,False
87,504.00,826.00,False
88,504.00,829.00,False
89,507.00,831.00,False
90,509.00,836.00,False
91,505.00,841.00,False
92,503.00,844.00,False
93,499.00,851.00,False
94,496.00,859.00,False
95,494.00,863.00,False
96,492.00,873.00,False
97,490.00,884.00,False
98,490.00,889.00,False
99,489.00,901.00,False
100,490.00,914.00,False
101,490.00,921.00,False
102,491.00,936.00,False
103,494.00,951.00,False
104,495.00,958.00,False
105,498.00,974.00,False
106,503.00,989.00,False
107,504.00,996.00,False
108,509.00,1010.00,False
109,515.00,1023.00,False
110,518.00,1029.00,False
111,525.00,1040.00,False
112,533.00,1048.00,False
113,536.00,1052.00,False
114,543.00,1060.00,False
115,550.00,1065.00,False
116,553.00,1067.00,False
117,559.00,1069.00,False
118,566.00,1070.00,False
119,568.00,1070.00,False
120,573.00,1068.00,False
121,578.00,1066.00,False
122,579.00,1064.00,False
123,583.00,1059.00,False
124,586.00,1054.00,False
125,586.00,1051.00,False
126,587.00,1045.00,False
127,589.00,1037.00,False
128,589.00,1033.00,False
129,589.00,1025.00,False
130,588.00,1016.00,False
131,587.00,1011.00,False
132,585.00,1002.00,False
133,583.00,992.00,False
134,581.00,988.00,False
135,578.00,979.00,False
136,574.00,970.00,False
137,572.00,966.00,False
138,567.00,958.00,False
139,563.00,951.00,False
140,561.00,947.00,False
141,557.00,940.00,False
142,553.00,934.00,False
143,551.00,931.00,False
144,547.00,924.00,False
145,544.00,918.00,False
146,541.00,915.00,False
147,538.00,907.00,False
148,534.00,901.00,False
149,531.00,898.00,False
150,526.00,891.00,False
151,520.00,885.00,False
152,517.00,881.00,False
153,512.00,875.00,False
154,507.00,868.00,False
155,504.00,864.00,False
156,501.00,858.00,False
157,499.00,850.00,False
158,497.00,847.00,False
159,496.00,840.00,False
160,497.00,835.00,False
161,497.00,831.00,False
162,499.00,826.00,False
163,501.00,822.00,False
164,502.00,820.00,False
165,505.00,817.00,False
166,508.00,815.00,False
167,509.00,814.00,False
168,512.00,812.00,False
169,516.00,812.00,False
170,517.00,811.00,False
171,520.00,810.00,False
172,523.00,810.00,False
173,523.00,810.00,False
174,525.00,809.00,False
175,526.00,809.00,False
176,527.00,809.00,False
177,526.00,808.00,False
178,526.00,807.00,False
179,526.00,806.00,False
180,525.00,805.00,False
181,524.00,803.00,False
182,524.00,801.00,False
183,523.00,798.00,False
184,522.00,794.00,False
185,521.00,792.00,False
186,520.00,787.00,False
187,520.00,784.00,False
188,519.00,782.00,False
189,520.00,777.00,False
190,520.00,772.00,False
191,520.00,770.00,False
192,520.00,765.00,False
193,521.00,761.00,False
194,521.00,758.00,False
195,521.00,754.00,False
196,524.00,751.00,False
197,524.00,749.00,False
198,526.00,745.00,False
199,529.00,743.00,False
200,529.00,741.00,False
201,532.00,738.00,False
202,535.00,736.00,False
203,535.00,733.00,False
204,538.00,731.00,False
205,541.00,729.00,False
206,541.00,728.00,False
207,544.00,725.00,False
208,547.00,721.00,False
209,550.00,720.00,False
210,556.00,715.00,False
211,561.00,710.00,False
212,564.00,707.00,False
213,570.00,700.00,False
214,576.00,693.00,False
215,579.00,688.00,False
216,585.00,680.00,False
217,591.00,668.00,False
218,595.00,661.00,False
219,601.00,650.00,False
220,607.00,636.00,False
221,610.00,629.00,False
222,615.00,615.00,False
223,618.00,600.00,False
224,620.00,594.00,False
225,623.00,580.00,False
226,625.00,565.00,False
227,626.00,558.00,False
228,626.00,544.00,False
229,626.00,531.00,False
230,626.00,525.00,False
231,623.00,513.00,False
232,621.00,504.00,False
233,619.00,499.00,False
234,616.00,490.00,False
235,611.00,483.00,False
236,609.00,480.00,False
237,605.00,474.00,False
238,601.00,469.00,False
239,599.00,468.00,False
240,595.00,465.00,False
241,590.00,464.00,False
242,588.00,463.00,False
243,585.00,462.00,False
244,582.00,462.00,False
245,580.00,463.00,False
246,577.00,465.00,False
247,574.00,467.00,False
248,574.00,469.00,False
249,571.00,471.00,False
250,569.00,474.00,False
251,568.00,474.00,False
252,567.00,477.00,False
253,565.00,478.00,False
254,565.00,479.00,False
255,565.00,481.00,False
256,565.00,482.00,False
257,565.00,482.00,False
258,565.00,482.00,False
259,566.00,484.00,False
260,567.00,485.00,False
261,569.00,486.00,False
262,572.00,488.00,False
263,575.00,490.00,False
264,578.00,493.00,False
265,582.00,496.00,False
266,585.00,498.00,False
267,590.00,503.00,False
268,595.00,507.00,False
269,598.00,509.00,False
270,604.00,513.00,False
271,609.00,518.00,False
272,612.00,521.00,False
273,618.00,526.00,False
274,624.00,531.00,False
275,627.00,533.00,False
276,632.00,538.00,False
277,638.00,543.00,False
278,640.00,545.00,False
279,644.00,549.00,False
280,646.00,553.00,False
281,647.00,555.00,False
282,647.00,559.00,False
283,647.00,563.00,False
284,647.00,565.00,False
285,644.00,569.00,False
286,641.00,572.00,False
287,640.00,575.00,False
288,636.00,579.00,False
289,632.00,584.00,False
290,629.00,586.00,False
291,626.00,590.00,False
292,622.00,594.00,False
293,621.00,597.00,False
294,619.00,601.00,False
295,618.00,605.00,False
296,618.00,607.00,False
297,618.00,610.00,False
298,618.00,612.00,False
299,619.00,613.00,False
300,620.00,614.00,False
301,622.00,614.00,False
302,623.00,614.00,False
303,625.00,612.00,False
304,627.00,608.00,False
305,628.00,606.00,False
306,631.00,600.00,False
307,633.00,594.00,False
308,634.00,591.00,False
309,636.00,584.00,False
310,638.00,577.00,False
311,639.00,573.00,False
312,640.00,565.00,False
313,641.00,556.00,False
314,641.00,552.00,False
315,642.00,545.00,False
316,641.00,537.00,False
317,641.00,534.00,False
318,640.00,526.00,False
319,639.00,519.00,False
320,639.00,516.00,False
321,636.00,510.00,False
322,634.00,505.00,False
323,633.00,503.00,False
324,630.00,499.00,False
325,626.00,495.00,False
326,624.00,494.00,False
327,619.00,492.00,False
328,614.00,490.00,False
329,611.00,490.00,False
330,606.00,490.00,False
331,600.00,490.00,False
332,597.00,490.00,False
333,591.00,490.00,False
334,585.00,491.00,False
335,582.00,492.00,False
336,576.00,494.00,False
337,570.00,495.00,False
338,567.00,496.00,False
339,561.00,498.00,False
340,556.00,500.00,False
341,553.00,501.00,False
342,550.00,503.00,False
343,547.00,504.00,False
344,546.00,505.00,False
345,544.00,507.00,False
346,543.00,509.00,False
347,542.00,510.00,False
348,541.00,512.00,False
349,539.00,515.00,False
350,539.00,517.00,False
351,537.00,521.00,False
352,535.00,525.00,False
353,533.00,527.00,False
354,531.00,532.00,False
355,528.00,538.00,False
356,526.00,542.00,False
357,523.00,548.00,False
358,520.00,556.00,False
359,518.00,560.00,False
360,514.00,568.00,False
361,510.00,577.00,False
362,508.00,580.00,False
363,505.00,591.00,False
364,502.00,601.00,False
365,501.00,606.00,False
