frame,x,y,manual
0,812.00,441.00,True
1,812.00,452.00,True
2,812.00,459.00,True
3,815.00,469.00,True
4,812.00,479.00,True
5,817.00,484.00,True
6,817.00,496.00,True
7,815.00,503.00,True
8,817.00,511.00,True
9,818.00,518.00,True
10,815.00,527.00,True
11,818.00,532.00,True
12,817.00,544.00,True
13,818.00,555.00,True
14,821.00,562.00,True
15,818.00,568.00,True
16,821.00,579.00,True
17,821.00,584.00,True
18,821.00,594.00,True
19,823.00,605.00,True
20,824.00,609.00,True
21,824.00,617.00,True
22,826.00,625.00,True
23,826.00,635.00,True
24,826.00,645.00,True
25,830.00,655.00,True
26,829.00,666.00,True
27,830.00,678.00,True
28,832.00,679.00,True
29,834.00,687.00,True
30,834.00,698.00,True
31,836.00,712.00,True
32,836.00,718.00,True
33,836.00,730.00,True
34,836.00,737.00,True
35,837.00,748.00,True
36,840.00,753.00,True
37,839.00,766.00,True
38,839.00,770.00,True
39,842.00,782.00,True
40,840.00,792.00,True
41,840.00,794.00,True
42,842.00,801.00,True
43,843.00,808.00,True
44,842.00,819.00,True
45,845.00,823.00,True
46,846.00,831.00,True
47,842.00,837.00,True
48,848.00,848.00,True
49,846.00,857.00,True
50,846.00,863.00,True
51,846.00,867.00,True
52,848.00,873.00,True
53,848.00,880.00,True
54,848.00,885.00,True
55,848.00,892.00,True
56,849.00,900.00,True
57,848.00,907.00,True
58,849.00,911.00,True
59,852.00,922.00,True
60,852.00,924.00,True
62,849.00,940.00,True
63,851.00,943.00,True
64,854.00,951.00,True
65,852.00,959.00,True
66,852.00,967.00,True
67,857.00,974.00,True
68,854.00,982.00,True
69,857.00,988.00,True
70,857.00,995.00,True
71,857.00,1000.00,True
72,857.00,1006.00,True
73,858.00,1015.00,True
74,857.00,1021.00,True
75,860.00,1031.00,True
76,859.00,1032.00,True
77,859.00,1039.00,True
78,860.00,1044.00,True
79,864.00,1050.00,True
80,865.00,1059.00,True
81,866.00,1063.00,True
82,866.00,1069.00,True
