frame,x,y,manual
0,1522.00,143.00,True
1,1522.00,143.00,False
2,1522.00,143.00,False
3,1522.00,143.00,False
4,1522.00,143.00,False
5,1522.00,143.00,False
6,1522.00,143.00,False
7,1522.00,143.00,False
8,1522.00,143.00,False
9,1522.00,143.00,False
10,1522.00,143.00,False
11,1521.00,143.00,False
12,1521.00,143.00,False
13,1521.00,143.00,False
14,1521.00,143.00,False
15,1521.00,143.00,False
16,1521.00,143.00,False
17,1521.00,143.00,False
18,1521.00,143.00,False
19,1521.00,143.00,False
20,1521.00,143.00,False
21,1521.00,143.00,False
22,1521.00,143.00,False
23,1521.00,143.00,False
24,1521.00,143.00,False
25,1521.00,143.00,False
26,1521.00,143.00,False
27,1522.00,143.00,False
28,1522.00,143.00,False
29,1522.00,143.00,False
30,1522.00,143.00,False
31,1522.00,143.00,False
32,1522.00,143.00,False
33,1522.00,143.00,False
34,1522.00,143.00,False
35,1522.00,143.00,False
36,1522.00,143.00,False
37,1522.00,143.00,False
38,1522.00,143.00,False
39,1522.00,143.00,False
40,1522.00,143.00,False
41,1522.00,143.00,False
42,1522.00,143.00,False
43,1522.00,143.00,False
44,1522.00,143.00,False
45,1522.00,143.00,False
46,1522.00,143.00,False
47,1522.00,143.00,False
48,1522.00,143.00,False
49,1522.00,143.00,False
50,1522.00,143.00,False
51,1522.00,143.00,False
52,1522.00,143.00,False
53,1522.00,143.00,False
54,1522.00,143.00,False
55,1522.00,143.00,False
56,1522.00,143.00,False
57,1522.00,143.00,False
58,1522.00,143.00,False
59,1522.00,143.00,False
60,1522.00,143.00,False
61,1522.00,143.00,False
62,1522.00,143.00,False
63,1521.00,143.00,False
64,1521.00,143.00,False
65,1507.00,139.00,False
66,1493.00,135.00,False
67,1477.00,131.00,False
68,1449.00,122.00,False
69,1449.00,122.00,False
70,1435.00,118.00,False
71,1410.00,111.00,False
72,1410.00,111.00,False
73,1397.00,106.00,False
74,1385.00,103.00,False
75,1374.00,99.00,False
76,1352.00,92.00,False
77,1352.00,92.00,False
78,1342.00,88.00,False
79,1332.00,84.00,False
80,1312.00,76.00,False
81,1312.00,76.00,False
82,1302.00,72.00,False
83,1292.00,68.00,False
84,1283.00,65.00,False
85,1265.00,60.00,False
86,1265.00,60.00,False
87,1256.00,58.00,False
88,1248.00,57.00,False
89,1242.00,56.00,False
90,1236.00,56.00,False
91,1221.00,59.00,False
92,1221.00,59.00,False
93,1213.00,61.00,False
94,1205.00,62.00,False
95,1196.00,65.00,False
96,1182.00,71.00,False
97,1182.00,71.00,False
98,1170.00,81.00,False
99,1170.00,81.00,False
100,1165.00,87.00,False
101,1155.00,96.00,False
102,1155.00,96.00,False
103,1152.00,101.00,False
104,1143.00,110.00,False
105,1143.00,110.00,False
106,1136.00,118.00,False
107,1136.00,118.00,False
108,1132.00,122.00,False
109,1125.00,128.00,False
110,1125.00,128.00,False
111,1118.00,135.00,False
112,1118.00,135.00,False
113,1115.00,139.00,False
114,1108.00,144.00,False
115,1108.00,144.00,False
116,1104.00,150.00,False
117,1104.00,150.00,False
118,1100.00,153.00,False
119,1096.00,158.00,False
120,1096.00,158.00,False
121,1094.00,161.00,False
122,1090.00,167.00,False
123,1090.00,167.00,False
124,1088.00,170.00,False
125,1085.00,175.00,False
126,1085.00,175.00,False
127,1084.00,178.00,False
128,1083.00,181.00,False
129,1083.00,181.00,False
130,1079.00,186.00,False
131,1077.00,188.00,False
132,1076.00,190.00,False
133,1076.00,190.00,False
134,1073.00,194.00,False
135,1071.00,196.00,False
136,1069.00,197.00,False
137,1068.00,199.00,False
138,1066.00,201.00,False
139,1066.00,201.00,False
140,1064.00,203.00,False
141,1062.00,205.00,False
142,1062.00,206.00,False
143,1060.00,208.00,False
144,1060.00,208.00,False
145,1057.00,211.00,False
146,1057.00,211.00,False
147,1056.00,213.00,False
148,1055.00,215.00,False
149,1054.00,216.00,False
150,1053.00,217.00,False
151,1053.00,218.00,False
152,1052.00,220.00,False
153,1051.00,221.00,False
154,1050.00,222.00,False
155,1050.00,223.00,False
156,1050.00,223.00,False
157,1049.00,225.00,False
158,1049.00,225.00,False
159,1049.00,227.00,False
160,1049.00,227.00,False
161,1048.00,228.00,False
162,1048.00,228.00,False
163,1047.00,231.00,False
164,1047.00,231.00,False
165,1045.00,232.00,False
166,1045.00,232.00,False
167,1043.00,234.00,False
168,1043.00,234.00,False
169,1041.00,234.00,False
170,1039.00,234.00,False
171,1039.00,234.00,False
172,1034.00,234.00,False
173,1034.00,234.00,False
174,1029.00,235.00,False
175,1029.00,235.00,False
176,1025.00,235.00,False
177,1025.00,235.00,False
178,1020.00,237.00,False
179,1020.00,237.00,False
180,1015.00,237.00,False
181,1015.00,237.00,False
182,1010.00,239.00,False
183,1009.00,240.00,False
184,1009.00,240.00,False
185,1004.00,241.00,False
186,1004.00,241.00,False
187,1000.00,243.00,False
188,1000.00,243.00,False
189,996.00,245.00,False
190,996.00,245.00,False
191,991.00,248.00,False
192,991.00,248.00,False
193,987.00,251.00,False
194,987.00,251.00,False
195,986.00,253.00,False
196,984.00,255.00,False
197,981.00,258.00,False
198,981.00,258.00,False
199,978.00,262.00,False
200,978.00,262.00,False
201,976.00,266.00,False
202,976.00,266.00,False
203,973.00,270.00,False
204,973.00,270.00,False
205,971.00,274.00,False
206,971.00,274.00,False
207,970.00,278.00,False
208,970.00,278.00,False
209,969.00,283.00,False
210,969.00,283.00,False
211,970.00,287.00,False
212,970.00,287.00,False
213,973.00,289.00,False
214,976.00,291.00,False
215,983.00,296.00,False
216,983.00,296.00,False
217,991.00,300.00,False
218,991.00,300.00,False
219,1001.00,306.00,False
220,1001.00,306.00,False
221,1011.00,310.00,False
222,1011.00,310.00,False
223,1022.00,314.00,False
224,1022.00,314.00,False
225,1033.00,317.00,False
226,1038.00,319.00,False
227,1038.00,319.00,False
228,1048.00,322.00,False
229,1048.00,322.00,False
230,1057.00,326.00,False
231,1057.00,326.00,False
232,1066.00,329.00,False
233,1070.00,330.00,False
234,1070.00,330.00,False
235,1079.00,333.00,False
236,1079.00,333.00,False
237,1088.00,337.00,False
238,1087.00,337.00,False
239,1096.00,340.00,False
240,1096.00,340.00,False
241,1104.00,343.00,False
242,1104.00,343.00,False
243,1113.00,346.00,False
244,1113.00,346.00,False
245,1121.00,349.00,False
246,1121.00,349.00,False
247,1131.00,352.00,False
248,1131.00,352.00,False
249,1140.00,357.00,False
250,1140.00,357.00,False
251,1148.00,362.00,False
252,1148.00,362.00,False
253,1158.00,367.00,False
254,1158.00,367.00,False
255,1166.00,373.00,False
256,1166.00,373.00,False
257,1174.00,378.00,False
258,1174.00,378.00,False
259,1183.00,383.00,False
260,1184.00,383.00,False
261,1193.00,391.00,False
262,1193.00,391.00,False
263,1202.00,400.00,False
264,1202.00,400.00,False
265,1211.00,410.00,False
266,1211.00,410.00,False
267,1220.00,418.00,False
268,1224.00,422.00,False
269,1224.00,422.00,False
270,1234.00,431.00,False
271,1234.00,431.00,False
272,1247.00,439.00,False
273,1247.00,439.00,False
274,1263.00,447.00,False
275,1270.00,450.00,False
276,1270.00,450.00,False
277,1286.00,459.00,False
278,1286.00,459.00,False
279,1303.00,468.00,False
280,1303.00,468.00,False
281,1320.00,479.00,False
282,1320.00,479.00,False
283,1339.00,490.00,False
284,1339.00,490.00,False
285,1356.00,501.00,False
286,1356.00,501.00,False
287,1371.00,510.00,False
288,1371.00,510.00,False
289,1386.00,520.00,False
290,1386.00,520.00,False
291,1401.00,530.00,False
292,1401.00,530.00,False
293,1418.00,538.00,False
294,1418.00,538.00,False
295,1429.00,534.00,False
296,1429.00,534.00,False
297,1434.00,524.00,False
298,1434.00,524.00,False
299,1439.00,511.00,False
300,1439.00,511.00,False
301,1447.00,501.00,False
302,1447.00,501.00,False
303,1457.00,494.00,False
304,1463.00,492.00,False
305,1463.00,492.00,False
306,1476.00,490.00,False
307,1484.00,489.00,False
