frame,x,y,manual
0,354.00,309.00,True
1,354.00,309.00,False
2,353.00,312.00,False
3,352.00,316.00,False
4,351.00,319.00,False
5,349.00,323.00,False
6,347.00,328.00,False
7,345.00,332.00,False
8,344.00,336.00,False
9,342.00,340.00,False
10,341.00,344.00,False
11,340.00,348.00,False
12,338.00,353.00,False
13,337.00,357.00,False
14,336.00,362.00,False
15,334.00,366.00,False
16,333.00,371.00,False
17,331.00,375.00,False
18,329.00,380.00,False
19,328.00,385.00,False
20,326.00,389.00,False
21,324.00,394.00,False
22,323.00,399.00,False
23,321.00,404.00,False
24,319.00,409.00,False
25,317.00,413.00,False
26,316.00,418.00,False
27,314.00,423.00,False
28,312.00,427.00,False
29,310.00,432.00,False
30,308.00,437.00,False
31,307.00,441.00,False
32,305.00,446.00,False
33,303.00,450.00,False
34,301.00,455.00,False
35,298.00,460.00,False
36,295.00,464.00,False
37,292.00,469.00,False
38,289.00,474.00,False
39,286.00,479.00,False
40,282.00,485.00,False
41,279.00,490.00,False
42,277.00,495.00,False
43,275.00,500.00,False
44,272.00,505.00,False
45,270.00,510.00,False
46,268.00,515.00,False
47,266.00,520.00,False
48,264.00,525.00,False
49,262.00,530.00,False
50,259.00,535.00,False
51,257.00,540.00,False
52,254.00,545.00,False
53,252.00,550.00,False
54,250.00,555.00,False
55,247.00,560.00,False
56,245.00,565.00,False
57,243.00,570.00,False
58,240.00,575.00,False
59,238.00,580.00,False
60,235.00,584.00,False
61,233.00,590.00,False
62,230.00,594.00,False
63,227.00,599.00,False
64,224.00,604.00,False
65,222.00,609.00,False
66,219.00,614.00,False
67,216.00,619.00,False
68,213.00,624.00,False
69,210.00,629.00,False
70,207.00,634.00,False
71,205.00,639.00,False
72,202.00,644.00,False
73,199.00,649.00,False
74,196.00,654.00,False
75,192.00,660.00,False
76,187.00,665.00,False
77,183.00,671.00,False
78,179.00,677.00,False
79,175.00,683.00,False
80,172.00,690.00,False
81,168.00,697.00,False
82,163.00,720.00,True
