frame,x,y,manual
0,532.00,812.00,True
1,532.00,812.00,False
2,531.00,812.00,False
3,539.00,808.00,True
4,545.00,805.00,True
5,546.00,812.00,True
6,552.00,812.00,True
7,552.00,812.00,True
8,555.00,807.00,True
9,559.00,808.00,True
10,567.00,810.00,True
11,561.00,815.00,True
12,566.00,817.00,True
13,568.00,822.00,True
14,569.00,820.00,True
15,573.00,829.00,True
16,573.00,839.00,True
17,577.00,840.00,True
18,578.00,847.00,True
19,580.00,854.00,True
20,581.00,856.00,True
21,584.00,864.00,True
22,588.00,871.00,True
23,588.00,878.00,True
24,588.00,886.00,True
25,588.00,898.00,True
26,588.00,904.00,True
27,589.00,910.00,True
28,591.00,921.00,True
29,594.00,926.00,True
30,594.00,933.00,True
31,597.00,952.00,True
32,597.00,960.00,True
33,597.00,969.00,True
34,599.00,975.00,True
35,599.00,987.00,True
36,600.00,999.00,True
37,602.00,997.00,True
38,601.00,1004.00,True
39,600.00,1009.00,True
40,599.00,1009.00,True
41,599.00,1012.00,True
42,600.00,1019.00,True
43,600.00,1019.00,True
44,597.00,1019.00,True
45,597.00,1019.00,True
46,595.00,1024.00,True
47,593.00,1026.00,True
48,589.00,1031.00,True
49,588.00,1038.00,True
50,585.00,1033.00,True
51,581.00,1031.00,True
52,581.00,1040.00,True
53,581.00,1040.00,True
54,578.00,1040.00,True
55,576.00,1045.00,True
56,570.00,1040.00,True
57,572.00,1043.00,True
58,566.00,1043.00,True
59,559.00,1043.00,True
60,559.00,1045.00,True
61,559.00,1034.00,True
62,553.00,1034.00,True
63,552.00,1036.00,True
64,550.00,1043.00,True
65,546.00,1034.00,True
66,546.00,1033.00,True
67,542.00,1031.00,True
68,540.00,1033.00,True
69,540.00,1026.00,True
70,536.00,1021.00,True
71,536.00,1018.00,True
72,537.00,1014.00,True
73,537.00,1007.00,True
74,536.00,1011.00,True
75,536.00,1007.00,True
76,535.00,1006.00,True
77,537.00,999.00,True
78,536.00,999.00,True
79,543.00,999.00,True
80,536.00,992.00,True
81,541.00,992.00,True
82,546.00,992.00,True
83,549.00,984.00,True
84,557.00,994.00,True
85,565.00,994.00,True
86,566.00,992.00,True
87,570.00,991.00,True
88,570.00,994.00,True
89,583.00,1004.00,True
90,587.00,1004.00,True
91,593.00,1007.00,True
92,601.00,1016.00,True
93,608.00,1026.00,True
94,614.00,1036.00,True
95,621.00,1045.00,True
96,624.00,1045.00,True
97,627.00,1056.00,True
98,634.00,1053.00,True
99,638.00,1058.00,True
100,638.00,1063.00,True
101,647.00,1065.00,True
102,647.00,1070.00,True
103,648.00,1070.00,True
104,650.00,1075.00,True
105,651.00,1075.00,True
106,654.00,1075.00,True
107,654.00,1077.00,True
108,654.00,1087.00,True
109,654.00,1087.00,True
110,657.00,1095.00,True
111,654.00,1100.00,True
112,655.00,1109.00,True
113,655.00,1109.00,True
114,652.00,1109.00,True
115,650.00,1112.00,True
116,649.00,1119.00,True
117,649.00,1122.00,True
118,647.00,1131.00,True
119,642.00,1134.00,True
120,644.00,1126.00,True
121,638.00,1129.00,True
122,636.00,1136.00,True
123,636.00,1136.00,True
124,632.00,1132.00,True
125,633.00,1134.00,True
126,633.00,1137.00,True
127,628.00,1137.00,True
128,628.00,1141.00,True
129,629.00,1141.00,True
130,629.00,1141.00,True
131,630.00,1136.00,True
132,629.00,1127.00,True
133,633.00,1127.00,True
134,635.00,1114.00,True
135,635.00,1112.00,True
136,640.00,1105.00,True
137,639.00,1115.00,True
138,638.00,1104.00,True
139,646.00,1099.00,True
140,641.00,1100.00,True
141,643.00,1088.00,True
142,647.00,1087.00,True
143,651.00,1082.00,True
144,649.00,1082.00,True
145,650.00,1070.00,True
146,655.00,1063.00,True
147,655.00,1056.00,True
148,659.00,1055.00,True
149,662.00,1046.00,True
150,666.00,1036.00,True
151,670.00,1033.00,True
152,671.00,1024.00,True
153,676.00,1016.00,True
154,681.00,1006.00,True
155,685.00,999.00,True
156,687.00,986.00,True
157,689.00,980.00,True
158,692.00,967.00,True
159,694.00,957.00,True
160,690.00,947.00,True
161,690.00,938.00,True
162,687.00,928.00,True
163,685.00,916.00,True
164,681.00,910.00,True
165,680.00,899.00,True
166,676.00,889.00,True
167,674.00,879.00,True
168,677.00,881.00,True
169,672.00,859.00,True
170,667.00,852.00,True
171,665.00,839.00,True
172,666.00,834.00,True
173,666.00,835.00,True
174,663.00,818.00,True
175,660.00,808.00,True
176,658.00,805.00,True
177,655.00,803.00,True
178,652.00,798.00,True
