frame,x,y,manual
0,787.00,186.00,True
1,787.00,195.00,True
2,785.00,201.00,True
3,782.00,211.00,True
4,778.00,217.00,True
5,774.00,223.00,True
6,772.00,229.00,True
7,771.00,237.00,True
8,766.00,245.00,True
9,765.00,250.00,True
10,759.00,259.00,True
11,754.00,266.00,True
12,748.00,276.00,True
13,745.00,277.00,True
14,739.00,285.00,True
15,735.00,292.00,True
16,729.00,296.00,True
17,727.00,301.00,True
18,717.00,306.00,True
19,710.00,312.00,True
20,705.00,317.00,True
21,699.00,321.00,True
22,690.00,326.00,True
23,681.00,332.00,True
24,675.00,336.00,True
25,668.00,341.00,True
26,660.00,345.00,True
27,653.00,350.00,True
28,646.00,353.00,True
29,637.00,354.00,True
30,625.00,358.00,True
31,616.00,362.00,True
32,604.00,369.00,True
33,598.00,370.00,True
34,586.00,370.00,True
35,570.00,376.00,True
36,562.00,377.00,True
37,553.00,377.00,True
38,543.00,380.00,True
39,528.00,381.00,True
40,519.00,380.00,True
41,509.00,383.00,True
42,500.00,383.00,True
43,482.00,383.00,True
44,472.00,381.00,True
45,460.00,383.00,True
46,446.00,383.00,True
47,436.00,383.00,True
48,419.00,381.00,True
49,414.00,383.00,True
50,396.00,380.00,True
51,385.00,381.00,True
52,369.00,381.00,True
53,354.00,380.00,True
54,344.00,376.00,True
55,332.00,377.00,True
56,318.00,372.00,True
57,303.00,376.00,True
58,289.00,374.00,True
59,274.00,372.00,True
60,265.00,370.00,True
61,247.00,372.00,True
62,238.00,372.00,True
63,220.00,369.00,True
64,205.00,369.00,True
65,192.00,368.00,True
66,174.00,368.00,True
67,161.00,369.00,True
68,146.00,365.00,True
69,131.00,368.00,True
70,115.00,365.00,True
71,100.00,369.00,True
72,82.00,364.00,True
73,64.00,364.00,True
74,46.00,365.00,True
75,33.00,362.00,True
76,13.00,364.00,True
