frame,x,y,manual
0,538.00,776.00,True
1,538.00,776.00,False
2,540.00,775.00,False
3,543.00,774.00,False
4,546.00,774.00,False
5,548.00,775.00,False
6,549.00,774.00,False
7,552.00,775.00,False
8,555.00,775.00,False
9,558.00,776.00,False
10,560.00,781.00,False
11,562.00,782.00,False
12,564.00,785.00,False
13,566.00,787.00,False
14,568.00,790.00,False
15,570.00,795.00,False
16,572.00,798.00,False
17,574.00,802.00,False
18,576.00,808.00,False
19,578.00,814.00,False
20,578.00,814.00,False
21,583.00,824.00,True
22,583.00,824.00,True
23,590.00,837.00,True
24,587.00,842.00,True
25,590.00,850.00,True
26,592.00,856.00,True
27,593.00,862.00,True
28,600.00,876.00,True
29,600.00,876.00,True
30,598.00,888.00,True
31,599.00,896.00,True
32,599.00,903.00,True
33,602.00,910.00,True
34,602.00,916.00,True
35,605.00,926.00,True
36,605.00,926.00,True
37,605.00,938.00,True
38,605.00,938.00,True
39,605.00,938.00,True
40,605.00,945.00,True
41,606.00,948.00,True
42,608.00,950.00,True
43,604.00,950.00,True
44,604.00,953.00,True
45,601.00,953.00,True
46,601.00,958.00,True
47,601.00,958.00,True
48,598.00,958.00,True
49,596.00,958.00,True
50,596.00,958.00,True
51,595.00,962.00,True
52,595.00,962.00,True
53,595.00,962.00,True
54,593.00,962.00,True
55,589.00,964.00,True
56,589.00,964.00,True
57,585.00,965.00,True
58,585.00,965.00,True
59,585.00,965.00,True
60,583.00,965.00,True
61,578.00,965.00,True
62,580.00,958.00,True
63,577.00,960.00,True
64,577.00,960.00,True
65,574.00,948.00,True
66,574.00,948.00,True
67,570.00,950.00,True
68,570.00,952.00,True
69,563.00,950.00,True
70,565.00,945.00,True
71,565.00,945.00,True
72,565.00,945.00,True
73,563.00,933.00,True
74,565.00,937.00,True
75,566.00,930.00,True
76,566.00,930.00,True
77,569.00,923.00,True
78,569.00,926.00,True
79,570.00,916.00,True
80,572.00,920.00,True
81,575.00,915.00,True
82,575.00,915.00,True
83,579.00,913.00,True
84,584.00,911.00,True
85,588.00,911.00,True
86,592.00,913.00,True
87,593.00,913.00,True
88,602.00,921.00,True
89,606.00,925.00,True
90,607.00,926.00,True
91,606.00,940.00,True
92,609.00,940.00,True
93,609.00,940.00,True
94,618.00,948.00,True
95,618.00,957.00,True
96,622.00,958.00,True
97,625.00,969.00,True
98,625.00,969.00,True
99,634.00,969.00,True
100,636.00,970.00,True
101,640.00,974.00,True
102,640.00,980.00,True
103,640.00,980.00,True
104,640.00,980.00,True
105,642.00,980.00,True
106,642.00,980.00,True
107,642.00,980.00,True
108,642.00,986.00,True
109,643.00,987.00,True
110,643.00,996.00,True
111,644.00,1001.00,True
112,644.00,1002.00,True
113,644.00,1007.00,True
114,647.00,1016.00,True
115,647.00,1016.00,True
116,647.00,1021.00,True
117,645.00,1024.00,True
118,644.00,1029.00,True
119,642.00,1029.00,True
120,636.00,1029.00,True
121,638.00,1029.00,True
122,636.00,1031.00,True
123,633.00,1031.00,True
124,631.00,1034.00,True
125,629.00,1036.00,True
126,621.00,1046.00,True
127,621.00,1046.00,True
128,618.00,1045.00,True
129,616.00,1043.00,True
130,614.00,1043.00,True
131,611.00,1043.00,True
132,611.00,1038.00,True
133,611.00,1038.00,True
134,611.00,1034.00,True
135,610.00,1033.00,True
136,611.00,1029.00,True
137,612.00,1024.00,True
138,610.00,1023.00,True
139,615.00,1016.00,True
140,613.00,1018.00,True
141,618.00,1018.00,True
142,620.00,1012.00,True
143,619.00,1006.00,True
144,619.00,1006.00,True
145,622.00,999.00,True
146,623.00,997.00,True
147,628.00,986.00,True
148,628.00,984.00,True
149,633.00,980.00,True
150,642.00,970.00,True
151,644.00,967.00,True
152,648.00,964.00,True
153,653.00,953.00,True
154,659.00,952.00,True
155,660.00,940.00,True
156,664.00,932.00,True
157,666.00,921.00,True
