frame,x,y,manual
0,1194.00,116.00,True
1,1194.00,116.00,False
2,1195.00,118.00,False
3,1197.00,120.00,False
4,1199.00,123.00,False
5,1201.00,125.00,False
6,1201.00,127.00,False
7,1201.00,129.00,False
8,1203.00,132.00,False
9,1205.00,134.00,False
10,1207.00,137.00,False
11,1209.00,140.00,False
12,1210.00,142.00,False
13,1212.00,145.00,False
14,1214.00,148.00,False
15,1216.00,151.00,False
16,1218.00,153.00,False
17,1220.00,156.00,False
18,1222.00,159.00,False
19,1224.00,162.00,False
20,1226.00,165.00,False
21,1228.00,168.00,False
22,1230.00,171.00,False
23,1232.00,174.00,False
24,1234.00,177.00,False
25,1235.00,179.00,False
26,1237.00,182.00,False
27,1239.00,185.00,False
28,1241.00,188.00,False
29,1243.00,191.00,False
30,1244.00,193.00,False
31,1246.00,196.00,False
32,1248.00,199.00,False
33,1250.00,201.00,False
34,1251.00,204.00,False
35,1252.00,206.00,False
36,1252.00,209.00,False
37,1253.00,211.00,False
38,1253.00,213.00,False
39,1254.00,216.00,False
40,1252.00,218.00,False
41,1253.00,220.00,False
42,1254.00,223.00,False
43,1256.00,226.00,False
44,1257.00,229.00,False
45,1259.00,232.00,False
46,1260.00,235.00,False
47,1262.00,238.00,False
48,1264.00,241.00,False
49,1265.00,243.00,False
50,1267.00,246.00,False
51,1268.00,249.00,False
52,1270.00,252.00,False
53,1271.00,255.00,False
54,1272.00,258.00,False
55,1274.00,260.00,False
56,1275.00,263.00,False
57,1277.00,266.00,False
58,1278.00,269.00,False
59,1279.00,271.00,False
60,1281.00,274.00,False
61,1282.00,277.00,False
62,1283.00,280.00,False
63,1284.00,283.00,False
64,1286.00,285.00,False
65,1287.00,288.00,False
66,1288.00,291.00,False
67,1289.00,293.00,False
68,1290.00,296.00,False
69,1292.00,299.00,False
70,1293.00,302.00,False
71,1294.00,304.00,False
72,1295.00,307.00,False
73,1296.00,310.00,False
74,1298.00,313.00,False
75,1298.00,315.00,False
76,1297.00,317.00,False
77,1296.00,319.00,False
78,1296.00,321.00,False
79,1297.00,324.00,False
80,1297.00,328.00,False
81,1299.00,333.00,False
82,1302.00,346.00,True
83,1304.00,382.00,True
84,1304.00,416.00,True
85,1304.00,457.00,True
86,1309.00,496.00,True
87,1313.00,520.00,True
88,1313.00,523.00,True
89,1315.00,526.00,True
90,1316.00,528.00,True
91,1320.00,533.00,True
92,1320.00,533.00,True
93,1322.00,534.00,True
94,1325.00,542.00,True
95,1326.00,553.00,True
96,1327.00,562.00,True
97,1332.00,607.00,True
98,1342.00,668.00,True
99,1356.00,711.00,True
100,1357.00,717.00,True
101,1358.00,720.00,True
