frame,x,y,manual
0,546.00,282.00,True
1,544.00,278.00,True
2,541.00,278.00,True
3,537.00,278.00,True
4,536.00,292.00,True
5,525.00,292.00,True
6,521.00,297.00,True
7,521.00,304.00,True
8,516.00,312.00,True
9,515.00,336.00,True
10,513.00,338.00,True
11,508.00,353.00,True
12,499.00,392.00,True
13,502.00,390.00,True
14,502.00,410.00,True
15,493.00,457.00,True
16,490.00,479.00,True
17,489.00,479.00,True
18,486.00,506.00,True
19,483.00,523.00,True
20,476.00,552.00,True
21,472.00,575.00,True
22,462.00,601.00,True
23,455.00,619.00,True
24,445.00,638.00,True
25,435.00,655.00,True
26,431.00,675.00,True
27,418.00,688.00,True
28,407.00,714.00,True
29,403.00,721.00,True
30,393.00,729.00,True
31,386.00,742.00,True
32,379.00,744.00,True
33,369.00,753.00,True
34,361.00,756.00,True
35,354.00,761.00,True
36,350.00,763.00,True
37,346.00,764.00,True
38,341.00,761.00,True
39,338.00,759.00,True
40,336.00,759.00,True
41,337.00,754.00,True
42,335.00,748.00,True
43,330.00,736.00,True
44,332.00,732.00,True
45,332.00,726.00,True
46,334.00,719.00,True
47,336.00,707.00,True
48,340.00,699.00,True
49,342.00,690.00,True
50,345.00,687.00,True
51,353.00,678.00,True
52,372.00,663.00,True
53,377.00,656.00,True
54,386.00,655.00,True
55,413.00,646.00,True
56,413.00,643.00,True
57,423.00,640.00,True
58,442.00,643.00,True
59,459.00,638.00,True
60,490.00,640.00,True
61,491.00,645.00,True
62,511.00,640.00,True
63,529.00,631.00,True
64,564.00,626.00,True
65,566.00,628.00,True
66,584.00,626.00,True
67,602.00,623.00,True
68,619.00,618.00,True
69,655.00,601.00,True
70,656.00,599.00,True
71,670.00,592.00,True
72,698.00,570.00,True
73,698.00,565.00,True
74,722.00,543.00,True
75,721.00,542.00,True
76,734.00,532.00,True
77,750.00,494.00,True
78,754.00,474.00,True
79,753.00,478.00,True
80,762.00,461.00,True
81,764.00,420.00,True
82,763.00,417.00,True
83,763.00,402.00,True
84,758.00,388.00,True
85,743.00,344.00,True
86,742.00,351.00,True
87,724.00,317.00,True
88,706.00,305.00,True
89,708.00,294.00,True
90,690.00,290.00,True
91,655.00,272.00,True
92,637.00,273.00,True
93,636.00,267.00,True
94,618.00,263.00,True
95,577.00,260.00,True
96,556.00,263.00,True
97,559.00,258.00,True
98,539.00,265.00,True
99,525.00,273.00,True
100,486.00,292.00,True
101,472.00,300.00,True
102,472.00,299.00,True
103,457.00,309.00,True
104,427.00,334.00,True
105,410.00,351.00,True
106,407.00,349.00,True
107,397.00,363.00,True
108,383.00,386.00,True
109,372.00,400.00,True
110,345.00,434.00,True
111,333.00,451.00,True
112,334.00,452.00,True
113,325.00,466.00,True
114,311.00,489.00,True
115,282.00,521.00,True
116,270.00,533.00,True
117,268.00,533.00,True
118,257.00,550.00,True
119,239.00,564.00,True
120,224.00,575.00,True
121,195.00,591.00,True
122,194.00,601.00,True
123,162.00,616.00,True
124,147.00,624.00,True
125,134.00,626.00,True
126,119.00,631.00,True
127,115.00,633.00,True
128,103.00,636.00,True
129,83.00,646.00,True
130,70.00,641.00,True
