frame,x,y,manual
0,589.00,331.00,True
1,589.00,324.00,True
2,589.00,316.00,True
3,587.00,309.00,True
4,584.00,309.00,True
5,582.00,304.00,True
6,583.00,302.00,True
7,583.00,304.00,True
8,580.00,295.00,True
9,580.00,295.00,True
10,580.00,295.00,True
11,580.00,295.00,True
12,582.00,294.00,True
13,579.00,294.00,True
14,579.00,294.00,True
15,579.00,294.00,True
16,580.00,294.00,True
17,580.00,294.00,True
18,582.00,299.00,True
19,582.00,299.00,True
20,582.00,295.00,True
21,580.00,295.00,True
22,580.00,295.00,True
23,580.00,295.00,True
24,585.00,295.00,True
25,585.00,295.00,True
26,585.00,295.00,True
27,591.00,294.00,True
28,592.00,284.00,True
29,600.00,284.00,True
30,605.00,284.00,True
31,608.00,284.00,True
32,611.00,272.00,True
33,611.00,272.00,True
34,613.00,268.00,True
35,617.00,263.00,True
36,622.00,256.00,True
37,627.00,248.00,True
38,627.00,248.00,True
39,629.00,241.00,True
40,629.00,241.00,True
41,632.00,233.00,True
42,632.00,233.00,True
43,632.00,233.00,True
44,632.00,233.00,True
45,632.00,233.00,True
46,632.00,233.00,True
47,632.00,233.00,True
48,632.00,233.00,True
49,637.00,233.00,True
50,637.00,233.00,True
51,637.00,231.00,True
52,637.00,231.00,True
53,636.00,235.00,True
54,636.00,235.00,True
55,633.00,236.00,True
56,634.00,236.00,True
57,633.00,233.00,True
58,633.00,241.00,True
59,632.00,238.00,True
60,627.00,236.00,True
61,624.00,235.00,True
62,622.00,233.00,True
63,618.00,233.00,True
64,613.00,226.00,True
65,612.00,226.00,True
66,609.00,223.00,True
67,606.00,218.00,True
68,604.00,213.00,True
69,601.00,213.00,True
70,601.00,213.00,True
71,601.00,213.00,True
72,600.00,209.00,True
73,598.00,208.00,True
74,599.00,208.00,True
75,601.00,206.00,True
76,604.00,204.00,True
77,606.00,197.00,True
78,610.00,197.00,True
79,611.00,197.00,True
80,616.00,197.00,True
81,616.00,194.00,True
82,619.00,192.00,True
83,622.00,192.00,True
84,625.00,192.00,True
85,629.00,191.00,True
86,631.00,191.00,True
87,638.00,192.00,True
88,639.00,194.00,True
89,639.00,194.00,True
90,651.00,201.00,True
91,651.00,201.00,True
92,657.00,202.00,True
93,661.00,204.00,True
94,664.00,206.00,True
95,672.00,206.00,True
96,679.00,206.00,True
97,684.00,206.00,True
98,685.00,206.00,True
99,692.00,213.00,True
100,693.00,213.00,True
101,702.00,213.00,True
102,706.00,213.00,True
103,709.00,219.00,True
104,705.00,218.00,True
105,707.00,218.00,True
106,713.00,224.00,True
107,715.00,233.00,True
108,714.00,236.00,True
109,714.00,240.00,True
110,713.00,241.00,True
111,712.00,245.00,True
112,710.00,246.00,True
113,710.00,246.00,True
114,713.00,253.00,True
115,710.00,253.00,True
116,711.00,253.00,True
117,711.00,262.00,True
118,708.00,262.00,True
119,709.00,260.00,True
120,709.00,260.00,True
121,703.00,262.00,True
122,704.00,263.00,True
123,700.00,265.00,True
124,702.00,273.00,True
125,702.00,273.00,True
126,698.00,272.00,True
127,695.00,275.00,True
128,690.00,278.00,True
129,681.00,284.00,True
130,674.00,285.00,True
131,665.00,284.00,True
132,663.00,277.00,True
133,669.00,275.00,True
134,667.00,282.00,True
135,667.00,277.00,True
136,677.00,267.00,True
137,681.00,260.00,True
138,688.00,238.00,True
139,698.00,226.00,True
140,711.00,213.00,True
141,721.00,196.00,True
142,734.00,179.00,True
143,747.00,165.00,True
144,752.00,152.00,True
145,767.00,135.00,True
146,779.00,116.00,True
147,790.00,96.00,True
148,791.00,93.00,True
149,820.00,42.00,True
